id,date,latitude,longitude,timestamp,temp,feels_like,humidity,pressure,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,snow_1h,elevation,errors
5332,25-06-2017,29.7227,-95.465,1498366800,25.67,26.33,78,1019,2.1,100,0,75,0,0,21,[]
5333,25-06-2017,29.9,-93.93,1498366800,26.24,26.24,97,1019,1.28,58,0,75,0,0,3,[]
5334,25-06-2017,35.1947,-101.8494,1498366800,18.73,19.01,90,1023,4.6,120,0,75,0,0,1122,[]
5335,26-06-2017,32,-102.08,1498453200,25.55,25.49,51,1019,5.1,120,0,0,0,0,850,[]
5336,27-06-2017,28.0402,-97.0419,1498539600,27.04,29.27,74,1015,5.1,110,0,0,0.11,0,8,[]
5337,27-06-2017,27.83,-97.07,1498539600,27.06,29.59,77,1015,3.6,90,0,40,0,0,6,[]
5338,27-06-2017,30.133,-94.1676,1498539600,24.01,24.97,96,1017,1.62,159,0,100,0,0,15,[]
5339,29-06-2017,30.0228,-93.8761,1498712400,25.35,26.42,95,1013,2.6,130,0,40,0.14,0,3,[]
5340,30-06-2017,33.824,-102.1715,1498798800,27.47,26.81,32,1004,4.47,183,0,0,0,0,1036,[]
5341,30-06-2017,33.5258,-101.728,1498798800,29.76,28.19,24,1005,6.2,180,0,0,0,0,924,[]
5342,01-07-2017,33.525,-101.7285,1498885200,22.51,22.41,61,1015,9.8,60,12.9,75,0,0,924,[]
5343,01-07-2017,33.8123,-102.1783,1498885200,22.53,22.8,75,1014,6.66,59,0,70,0,0,1030,[]
5344,03-07-2017,33.6816,-95.5749,1499058000,25.69,26.53,85,1016,1.35,35,0,100,3.6,0,166,[]
5345,04-07-2017,33.554,-101.9586,1499144400,22.49,22.67,72,1012,2.6,90,0,20,0,0,998,[]
5346,05-07-2017,33.6212,-95.0532,1499230800,24.89,26.05,100,1015,1.55,222,0,100,3.61,0,144,[]
5347,05-07-2017,33.1565,-95.2409,1499230800,26.51,26.51,97,1015,2.19,228,0,100,0.9,0,147,[]
5348,05-07-2017,32.8969,-97.255,1499230800,28.58,32.68,75,1015,3.1,160,0,75,0,0,214,[]
5349,05-07-2017,32.8566,-97.3325,1499230800,29.22,33.82,73,1014,6.2,160,0,0,0,0,205,[]
5350,05-07-2017,32.8263,-97.3439,1499230800,28.77,32.76,73,1014,6.2,160,0,0,0,0,211,[]
5351,05-07-2017,32.8194,-97.355,1499230800,28.77,32.76,73,1014,6.2,160,0,0,0,0,211,[]
5352,05-07-2017,33.2828,-96.7877,1499230800,26.66,26.66,89,1015,1.36,103,0,100,0,0,202,[]
5353,05-07-2017,33.1899,-96.5393,1499230800,26.98,30.99,93,1015,1.54,130,0,0,0,0,194,[]
5354,05-07-2017,33.3035,-96.593,1499230800,26.86,30.63,93,1015,1.54,130,0,0,0,0,180,[]
5355,09-07-2017,32.7127,-97.4086,1499576400,26.06,26.06,85,1017,2.1,100,0,0,0,0,204,[]
5356,09-07-2017,32.7341,-97.3658,1499576400,26.13,26.13,84,1017,2.1,100,0,0,0,0,181,[]
5357,09-07-2017,32.75,-97.36,1499576400,26.29,26.29,87,1017,2.1,100,0,0,0,0,166,[]
5358,09-07-2017,32.7322,-97.3919,1499576400,25.95,25.95,84,1017,2.1,100,0,0,0,0,209,[]
5359,09-07-2017,33.2359,-97.1667,1499576400,25.21,25.93,82,1017,2.1,110,0,0,0,0,223,[]
5360,09-07-2017,29.9191,-95.6141,1499576400,26.46,26.46,88,1017,2.18,168,0,100,0,0,39,[]
5361,15-07-2017,31.6622,-106.3229,1500094800,25.47,25.59,58,1018,5.14,90,0,40,0,0,1116,[]
5362,19-07-2017,31.8759,-106.106,1500440400,25.13,25.66,75,1017,2.03,144,0,27,0,0,1302,[]
5363,21-07-2017,32.8649,-102.6394,1500613200,26.98,27.11,45,1015,4.47,174,0,13,0,0,1034,[]
5364,21-07-2017,32.6411,-102.7414,1500613200,26.67,26.77,43,1015,3.1,190,0,0,0,0,1021,[]
5365,22-07-2017,31.9746,-102.0578,1500699600,30.84,29.86,33,1013,3.6,210,0,0,0,0,837,[]
5366,22-07-2017,32.0227,-102.1399,1500699600,30.7,29.71,33,1013,3.6,210,0,0,0,0,861,[]
5367,22-07-2017,31.525,-102.3569,1500699600,28.45,28.87,49,1012,2.43,164,0,68,0,0,801,[]
5368,24-07-2017,31.5663,-95.3249,1500872400,24.38,25.3,93,1013,2,161,0,84,0.23,0,150,[]
5369,27-07-2017,31.6061,-106.2261,1501131600,27.26,30.11,78,1013,2,181,0,22,0,0,1107,[]
5370,01-08-2017,31.8753,-102.3715,1501563600,28.03,28.57,51,1016,3.6,110,0,0,0,0,892,[]
5371,01-08-2017,31.8566,-102.379,1501563600,28.04,28.59,51,1016,3.6,110,0,0,0,0,889,[]
5372,07-08-2017,30.7897,-98.6332,1502082000,28.37,30.67,65,1012,3.1,40,0,100,0,0,353,[]
5373,07-08-2017,30.7306,-98.3903,1502082000,28.54,31.43,68,1012,3.1,21,0,100,0,0,267,[]
5374,07-08-2017,29.4205,-98.6468,1502082000,29.59,34.06,70,1011,4.63,140,0,75,0,0,234,[]
5375,07-08-2017,29.44,-98.69,1502082000,29.29,33.57,71,1011,4.12,130,0,75,0,0,285,[]
5376,07-08-2017,29.5795,-98.3812,1502082000,28.73,32.15,70,1011,5.7,130,0,75,0,0,282,[]
5377,07-08-2017,29.493,-98.6254,1502082000,29.41,33.85,71,1011,5.7,130,0,75,0,0,265,[]
5378,07-08-2017,29.434,-98.6247,1502082000,29.67,34.25,70,1011,5.7,130,0,75,0,0,224,[]
5379,07-08-2017,30.1392,-94.4038,1502082000,26.53,26.53,90,1013,0,0,0,0,0,0,18,[]
5380,07-08-2017,29.507,-98.3276,1502082000,28.18,32.72,81,1011,5.7,130,0,75,0,0,229,[]
5381,07-08-2017,30.8616,-105.2339,1502082000,33.5,31.44,20,1009,1.32,333,0,30,0,0,1057,[]
5382,10-08-2017,35.11,-101.5953,1502341200,22.58,22.77,72,1016,4.12,160,0,0,0,0,1075,[]
5383,10-08-2017,35.15,-101.89,1502341200,22.35,22.68,78,1016,3.96,166,0,12,0,0,1130,[]
5384,13-08-2017,33.3849,-96.0874,1502600400,24.09,25.09,97,1014,2.56,123,0,100,6.13,0,201,[]
5385,13-08-2017,33.3918,-96.2407,1502600400,23.92,24.9,97,1013,3.29,120,0,100,7.32,0,228,[]
5386,13-08-2017,33.4189,-96.194,1502600400,23.92,24.9,97,1013,3.29,120,0,100,7.32,0,227,[]
5387,13-08-2017,33.3403,-95.3984,1502600400,24.27,25.31,98,1013,1.85,151,0,100,6.84,0,145,[]
5388,13-08-2017,33.443,-96.2856,1502600400,24.11,25.11,97,1013,3.29,120,0,100,7.32,0,212,[]
5389,13-08-2017,33.75,-96.67,1502600400,23.44,24.4,98,1013,3,121,0,100,7.03,0,228,[]
5390,13-08-2017,33.6515,-96.5918,1502600400,23.44,24.4,98,1013,3.3,124,0,100,7.68,0,244,[]
5391,13-08-2017,33.6338,-96.6181,1502600400,23.64,24.62,98,1013,3.3,124,0,100,7.68,0,212,[]
5392,13-08-2017,33.39,-95.93,1502600400,24.21,25.22,97,1014,2.56,123,0,100,6.13,0,180,[]
5393,13-08-2017,33.29,-95.93,1502600400,24.35,25.35,96,1013,2.81,115,0,100,3.55,0,162,[]
5394,13-08-2017,33.59,-96.13,1502600400,23.8,24.77,97,1013,3.29,120,0,100,7.32,0,183,[]
5395,13-08-2017,33.2772,-95.8997,1502600400,24.4,25.4,96,1013,2.81,115,0,100,3.55,0,151,[]
5396,13-08-2017,33.2975,-96.1996,1502600400,24.07,25.04,96,1013,3.53,110,0,100,4.32,0,208,[]
5397,13-08-2017,33.303,-95.8283,1502600400,24.4,25.43,97,1013,2.21,131,0,100,6.06,0,152,[]
5398,13-08-2017,33.3567,-95.8489,1502600400,24.4,25.43,97,1013,2.21,131,0,100,6.06,0,152,[]
5399,13-08-2017,33.4071,-95.7888,1502600400,24.4,25.43,97,1014,2.02,135,0,100,7,0,152,[]
5400,13-08-2017,33.1863,-95.7748,1502600400,24.44,25.42,95,1013,2.6,50,0,100,6.06,0,171,[]
5401,13-08-2017,33.1622,-95.6798,1502600400,24.33,25.35,97,1013,2.6,50,0,100,1.8,0,155,[]
5402,13-08-2017,33.2,-95.51,1502600400,24.43,25.46,97,1013,2.6,50,0,100,6.84,0,136,[]
5403,13-08-2017,33.2391,-95.5458,1502600400,24.38,25.41,97,1013,2.6,50,0,100,6.84,0,152,[]
5404,13-08-2017,33.0449,-96.1462,1502600400,24.98,25.99,94,1013,1.5,80,0,100,22.1,0,154,[]
5405,13-08-2017,33.1785,-96.1299,1502600400,24.74,25.72,94,1013,1.5,80,0,100,4.32,0,169,[]
5406,13-08-2017,34.3972,-100.9017,1502600400,21.6,22.37,98,1015,3.54,126,0,100,0,0,716,[]
5407,14-08-2017,31.6002,-106.2076,1502686800,27,27.8,56,1010,2.04,211,0,92,0,0,1129,[]
5408,15-08-2017,31.6002,-106.2076,1502773200,25.83,25.72,48,1009,3.13,218,0,81,0,0,1129,[]
5409,17-08-2017,33.5473,-96.8488,1502946000,28.13,32.92,83,1011,5.37,185,0,100,0.11,0,217,[]
5410,17-08-2017,33.6407,-96.8441,1502946000,28.1,31.43,74,1011,3.6,140,0,0,0.16,0,233,[]
5411,17-08-2017,33.03,-96.43,1502946000,30.19,35.01,68,1012,3.1,170,0,0,0,0,165,[]
5412,17-08-2017,33.2306,-97.0844,1502946000,28.64,31.79,69,1011,2.1,160,0,0,0,0,177,[]
5413,17-08-2017,32.7406,-96.2818,1502946000,30.16,35.18,69,1012,3.1,170,0,0,0,0,166,[]
5414,17-08-2017,32.7474,-96.6008,1502946000,30.51,35.26,66,1012,3.6,170,0,0,0,0,135,[]
5415,17-08-2017,32.7491,-96.755,1502946000,31.54,34.96,56,1012,5.7,180,9.3,0,0,0,132,[]
5416,17-08-2017,33.1,-96.45,1502946000,27.27,30.8,84,1012,3.1,170,0,0,0,0,151,[]
5417,17-08-2017,33.1933,-96.2878,1502946000,30.04,36.15,74,1012,4.67,188,0,100,0,0,196,[]
5418,22-08-2017,34.5157,-101.9099,1503378000,20.44,20.81,87,1017,3.78,184,0,50,0.74,0,1095,[]
5419,22-08-2017,33.39,-102.4,1503378000,21.96,22.35,82,1017,3.5,164,0,9,0,0,1054,[]
5420,23-08-2017,31.5285,-106.1346,1503464400,26.67,28.38,71,1015,2.32,101,0,88,0,0,1151,[]
5421,25-08-2017,31.7839,-106.5205,1503637200,25.29,25.36,57,1012,4.63,100,0,40,0,0,1152,[]
5422,25-08-2017,29.1204,-96.8479,1503637200,28.54,32.24,73,1010,3.98,63,0,100,0,0,43,[]
5423,26-08-2017,29.1204,-96.8479,1503723600,25.82,26.83,91,1001,13.65,67,0,100,12.72,0,43,[]
5424,26-08-2017,29.3763,-95.5028,1503723600,25.95,25.95,94,1009,9.8,80,12.9,100,3.39,0,19,[]
5425,26-08-2017,29.5499,-95.7579,1503723600,25.68,26.73,93,1008,9.3,80,13.4,100,4.2,0,34,[]
5426,26-08-2017,28.3238,-96.9969,1503723600,26.8,30.35,92,990,5.22,4,0,100,3.73,0,10,[]
5427,26-08-2017,29.0959,-96.9598,1503723600,25.7,26.7,91,1000,13.9,51,0,100,10.49,0,59,[]
5428,26-08-2017,29.3896,-96.221,1503723600,25.89,26.86,89,1006,6.17,60,0,40,3.52,0,39,[]
5429,26-08-2017,29.8889,-95.5996,1503723600,25.45,26.53,95,1010,8.76,83,0,100,1.8,0,37,[]
5430,26-08-2017,29.5162,-95.1416,1503723600,26.92,30.21,87,1009,9.8,70,12.4,100,0.8,0,6,[]
5431,27-08-2017,29.5162,-95.1416,1503810000,25.88,26.87,90,1010,7.2,80,11.32,100,1.97,0,6,[]
5432,28-08-2017,29.5162,-95.1416,1503896400,25.58,26.44,86,1004,4.63,130,0,75,7.67,0,6,[]
5433,29-08-2017,29.5162,-95.1416,1503982800,23.18,23.85,88,1004,9.8,50,14.4,100,4.3,0,6,[]
5434,26-08-2017,30.4284,-95.509,1503723600,24.79,25.73,92,1012,4.12,70,0,75,0.43,0,108,[]
5435,26-08-2017,30.3872,-95.5275,1503723600,24.92,25.87,92,1012,4.12,70,0,75,0.43,0,101,[]
5436,26-08-2017,30.1642,-95.4726,1503723600,25.23,26.16,90,1011,5.7,70,10.3,100,0.97,0,56,[]
5437,26-08-2017,30.0108,-97.9328,1503723600,24.38,25.2,89,1010,10.3,40,13.9,100,0.39,0,245,[]
5438,27-08-2017,30.0108,-97.9328,1503810000,23.28,24.12,94,1006,14.92,30,21.61,20,8.33,0,245,[]
5439,26-08-2017,30.3153,-97.0564,1503723600,25.39,26.39,92,1010,6.2,50,8.2,100,0.38,0,136,[]
5440,27-08-2017,30.3153,-97.0564,1503810000,23.97,24.88,94,1006,13.38,70,19.55,75,14.41,0,136,[]
5441,26-08-2017,29.6943,-95.7974,1503723600,24.21,25.25,98,1009,10.3,70,16.5,100,3.03,0,41,[]
5442,27-08-2017,29.6943,-95.7974,1503810000,24.82,25.81,94,1008,8.8,90,13.4,100,6.17,0,41,[]
5443,26-08-2017,29.542,-95.0988,1503723600,26.16,26.16,94,1010,9.8,70,12.4,100,1.48,0,8,[]
5444,26-08-2017,30.7347,-95.5467,1503723600,25.44,25.97,74,1013,3.6,80,0,40,0.12,0,110,[]
5445,26-08-2017,28.8874,-96.2293,1503723600,26.49,26.49,96,1003,17,110,23.2,100,11.11,0,18,[]
5446,27-08-2017,28.8874,-96.2293,1503810000,25.84,26.83,90,1007,9.3,160,13.9,100,2.79,0,18,[]
5447,26-08-2017,30.8564,-95.1897,1503723600,25.08,26.12,95,1013,5.63,78,0,100,0.11,0,68,[]
5448,26-08-2017,29.7758,-93.9372,1503723600,26.61,26.61,92,1012,11.38,113,0,100,1.68,0,9,[]
5449,27-08-2017,29.7758,-93.9372,1503810000,26.04,26.04,93,1012,9.09,112,0,99,2.85,0,9,[]
5450,28-08-2017,29.7758,-93.9372,1503896400,25.08,26.05,92,1007,8.69,121,0,99,7.21,0,9,[]
5451,29-08-2017,29.7758,-93.9372,1503982800,23.73,24.56,92,1005,13.48,72,0,100,5.88,0,9,[]
5452,30-08-2017,29.7758,-93.9372,1504069200,22.95,23.86,98,1000,11.84,357,0,100,7.13,0,9,[]
5453,26-08-2017,29.3757,-94.7289,1503723600,26.98,30.68,90,1010,14.4,90,18,75,2.15,0,1,[]
5454,26-08-2017,30.0044,-95.7397,1503723600,25.22,26.28,95,1010,9.16,79,0,100,1.98,0,56,[]
5455,26-08-2017,30.5314,-97.5866,1503723600,25.82,26.91,94,1011,7.2,50,11.32,75,0,0,194,[]
5456,26-08-2017,29.4493,-96.0027,1503723600,25.91,26.98,93,1007,10.78,89,0,100,4.02,0,33,[]
5457,27-08-2017,29.4493,-96.0027,1503810000,25.26,26.4,98,1007,9.54,135,0,100,10.3,0,33,[]
5458,28-08-2017,29.4493,-96.0027,1503896400,24.6,25.62,96,1003,6.76,97,0,100,6.36,0,33,[]
5459,29-08-2017,29.4493,-96.0027,1503982800,22.65,23.48,96,1006,8.62,15,0,100,3.14,0,33,[]
5460,26-08-2017,30.58,-97.7828,1503723600,25.75,26.42,78,1011,4.12,60,0,100,0,0,289,[]
5461,26-08-2017,30.0858,-95.9618,1503723600,25.05,26.09,95,1009,9.43,72,0,100,2.42,0,86,[]
5462,26-08-2017,29.7143,-95.5697,1503723600,25.78,26.87,94,1010,9.3,80,13.4,100,2.22,0,26,[]
5463,26-08-2017,30.02,-97.63,1503723600,25.04,25.79,84,1010,9.8,40,12.9,75,0.33,0,174,[]
5464,27-08-2017,30.02,-97.63,1503810000,23.77,24.81,100,1004,16.5,30,22.1,100,11.38,0,174,[]
5465,26-08-2017,29.9623,-97.7069,1503723600,25.1,25.99,89,1010,10.3,40,13.9,100,0.33,0,167,[]
5466,27-08-2017,29.9623,-97.7069,1503810000,23.71,24.59,94,1004,14.92,30,21.61,20,11.38,0,167,[]
5467,28-08-2017,29.9623,-97.7069,1503896400,22.08,22.64,88,1009,10.8,360,13.89,75,2.8,0,167,[]
5468,26-08-2017,29.72,-97.64,1503723600,25.45,26.45,92,1008,10.02,34,0,100,0.26,0,131,[]
5469,27-08-2017,29.72,-97.64,1503810000,23.61,24.56,97,1002,11.05,31,0,100,5.69,0,131,[]
5470,26-08-2017,30.1123,-95.658,1503723600,25.24,26.17,90,1010,5.7,70,10.3,100,1.98,0,60,[]
5471,27-08-2017,30.1123,-95.658,1503810000,23.82,24.74,95,1009,4.12,90,0,100,3.51,0,60,[]
5472,28-08-2017,30.1123,-95.658,1503896400,23.82,24.74,95,1005,5.7,70,10.8,100,5.14,0,60,[]
5473,29-08-2017,30.1123,-95.658,1503982800,22.07,22.76,93,1007,4.63,30,9.77,100,3.61,0,60,[]
5474,26-08-2017,29.9887,-95.8392,1503723600,25.26,26.32,95,1010,9.16,79,0,100,1.98,0,64,[]
5475,27-08-2017,29.9887,-95.8392,1503810000,24.24,25.28,98,1009,10.74,94,0,100,3.51,0,64,[]
5476,28-08-2017,29.9887,-95.8392,1503896400,24.33,25.38,98,1005,9.52,65,0,100,5.14,0,64,[]
5477,29-08-2017,29.9887,-95.8392,1503982800,22.22,23.03,97,1007,7.65,25,0,100,3.61,0,64,[]
5478,26-08-2017,30.02,-97.54,1503723600,25.04,26,92,1009,9.45,43,0,100,0.23,0,165,[]
5479,27-08-2017,30.02,-97.54,1503810000,23.8,24.72,95,1004,12.76,48,0,100,12.35,0,165,[]
5480,26-08-2017,29.598,-95.316,1503723600,27.03,30.3,85,1009,9.8,70,12.4,100,2.03,0,17,[]
5481,27-08-2017,29.598,-95.316,1503810000,25.79,26.77,90,1010,7.72,80,9.77,100,38.1,0,17,[]
5482,28-08-2017,29.598,-95.316,1503896400,26.26,26.26,87,1004,6.2,80,8.2,100,0.5,0,17,[]
5483,29-08-2017,29.598,-95.316,1503982800,23.95,24.7,88,1004,9.8,50,14.4,100,3,0,17,[]
5484,26-08-2017,30.5168,-95.3895,1503723600,24.58,25.5,92,1012,4.12,70,0,75,0.43,0,134,[]
5485,27-08-2017,30.5168,-95.3895,1503810000,23.61,24.51,95,1011,6.17,80,0,100,3.47,0,134,[]
5486,28-08-2017,30.5168,-95.3895,1503896400,23.27,24.08,93,1007,5.7,30,11.3,100,3.64,0,134,[]
5487,29-08-2017,30.5168,-95.3895,1503982800,21.2,21.86,95,1009,4.12,40,7.72,100,1.5,0,134,[]
5488,30-08-2017,30.5168,-95.3895,1504069200,21.49,22.1,92,1008,6.7,350,9.8,100,0.23,0,134,[]
5489,26-08-2017,29.5927,-95.4067,1503723600,25.79,26.75,89,1009,9.8,80,12.9,100,3.39,0,26,[]
5490,27-08-2017,29.5927,-95.4067,1503810000,24.75,25.74,94,1009,7.72,80,9.77,100,5.74,0,26,[]
5491,28-08-2017,29.5927,-95.4067,1503896400,24.8,25.79,94,1004,6.2,80,8.2,75,8.76,0,26,[]
5492,29-08-2017,29.5927,-95.4067,1503982800,22.67,23.39,92,1005,9.8,50,14.4,100,9.66,0,26,[]
5493,26-08-2017,29.5688,-95.0139,1503723600,26.16,26.16,94,1010,9.8,70,12.4,100,1.48,0,11,[]
5494,27-08-2017,29.5688,-95.0139,1503810000,25.52,26.58,94,1010,7.2,80,11.32,100,1.38,0,11,[]
5495,28-08-2017,29.5688,-95.0139,1503896400,25.31,26.32,93,1005,7.66,133,0,96,4.05,0,11,[]
5496,29-08-2017,29.5688,-95.0139,1503982800,23.03,23.87,95,1004,7.76,46,0,100,10.87,0,11,[]
5497,26-08-2017,29.5736,-95.2789,1503723600,27.11,30.4,84,1009,9.8,70,12.4,100,0.8,0,18,[]
5498,27-08-2017,29.5736,-95.2789,1503810000,25.93,26.9,89,1010,7.72,80,9.77,100,14.01,0,18,[]
5499,28-08-2017,29.5736,-95.2789,1503896400,26.7,29.56,86,1004,6.2,80,8.2,75,0.5,0,18,[]
5500,29-08-2017,29.5736,-95.2789,1503982800,23.95,24.7,88,1004,9.8,50,14.4,100,3.65,0,18,[]
5501,26-08-2017,29.4972,-94.9164,1503723600,26.83,30.35,91,1010,10.2,110,0,100,1.48,0,3,[]
5502,27-08-2017,29.4972,-94.9164,1503810000,26.99,30.81,91,1010,8.76,117,0,100,1.38,0,3,[]
5503,28-08-2017,29.4972,-94.9164,1503896400,26.27,26.27,93,1005,7.66,133,0,96,4.05,0,3,[]
5504,29-08-2017,29.4972,-94.9164,1503982800,25.14,26.19,95,1004,7.76,46,0,100,10.87,0,3,[]
5505,30-08-2017,29.4972,-94.9164,1504069200,23.3,24.14,94,1005,8.6,336,0,23,0.98,0,3,[]
5506,26-08-2017,30.3244,-95.2048,1503723600,25.09,25.98,89,1012,2.06,100,0,100,0.81,0,54,[]
5507,27-08-2017,30.3244,-95.2048,1503810000,23.67,24.7,100,1011,2.06,80,0,100,2.76,0,54,[]
5508,28-08-2017,30.3244,-95.2048,1503896400,23.77,24.76,98,1007,8.59,61,0,100,3.38,0,54,[]
5509,29-08-2017,30.3244,-95.2048,1503982800,21.65,22.48,100,1008,3.09,20,0,75,4.79,0,54,[]
5510,26-08-2017,29.8599,-95.4273,1503723600,25.58,26.54,90,1010,9.3,80,12.4,100,2.22,0,29,[]
5511,27-08-2017,29.8599,-95.4273,1503810000,24.5,25.51,96,1009,8.8,90,10.3,100,3.04,0,29,[]
5512,28-08-2017,29.8599,-95.4273,1503896400,24.31,25.36,98,1004,6.2,80,10.8,100,7.67,0,29,[]
5513,29-08-2017,29.8599,-95.4273,1503982800,22.31,23.02,93,1006,9.3,30,0,100,9.21,0,29,[]
5514,26-08-2017,30.04,-97.46,1503723600,25.3,26.29,92,1009,9.45,43,0,100,0.23,0,156,[]
5515,27-08-2017,30.04,-97.46,1503810000,23.96,24.89,95,1004,12.76,48,0,100,12.35,0,156,[]
5516,26-08-2017,30,-97.14,1503723600,25.32,26.34,93,1009,9.81,48,0,100,0.47,0,100,[]
5517,27-08-2017,30,-97.14,1503810000,24.15,25.1,95,1004,12.07,65,0,100,14.21,0,100,[]
5518,26-08-2017,30.0886,-95.993,1503723600,25.12,26.17,95,1009,9.43,72,0,100,2.42,0,79,[]
5519,27-08-2017,30.0886,-95.993,1503810000,23.72,24.73,99,1008,11.14,96,0,100,4.99,0,79,[]
5520,28-08-2017,30.0886,-95.993,1503896400,23.86,24.86,98,1004,9.9,61,0,100,7.91,0,79,[]
5521,29-08-2017,30.0886,-95.993,1503982800,21.84,22.61,97,1008,7.52,15,0,100,1.98,0,79,[]
5522,26-08-2017,29.4853,-95.5206,1503723600,25.76,26.85,94,1009,9.8,80,12.9,100,6.9,0,19,[]
5523,27-08-2017,29.4853,-95.5206,1503810000,25.06,26.15,97,1009,5.14,110,9.26,100,5.4,0,19,[]
5524,28-08-2017,29.4853,-95.5206,1503896400,24.73,25.82,98,1004,2.1,80,0,75,0.3,0,19,[]
5525,29-08-2017,29.4853,-95.5206,1503982800,22.69,23.5,95,1005,6.2,30,10.8,100,3.8,0,19,[]
5526,26-08-2017,29.79,-97.64,1503723600,25.42,26.42,92,1008,10.02,34,0,100,0.26,0,134,[]
5527,27-08-2017,29.79,-97.64,1503810000,23.98,24.97,97,1002,11.05,31,0,100,5.69,0,134,[]
5528,26-08-2017,30.0173,-97.1554,1503723600,25.51,26.54,93,1009,9.81,48,0,100,0.47,0,98,[]
5529,27-08-2017,30.0173,-97.1554,1503810000,24.17,25.12,95,1004,12.07,65,0,100,14.21,0,98,[]
5530,26-08-2017,29.7216,-95.2927,1503723600,27.11,30.4,84,1010,9.8,70,12.4,100,1.91,0,14,[]
5531,27-08-2017,29.7216,-95.2927,1503810000,25.84,26.83,90,1010,7.72,80,9.77,100,38.1,0,14,[]
5532,28-08-2017,29.7216,-95.2927,1503896400,25.35,26.24,88,1005,6.2,80,8.2,100,0.5,0,14,[]
5533,29-08-2017,29.7216,-95.2927,1503982800,23.03,23.69,88,1006,8.8,40,13.9,100,3,0,14,[]
5534,30-08-2017,29.7216,-95.2927,1504069200,22.73,23.1,78,1006,10.3,330,13.4,100,0.7,0,14,[]
5535,27-08-2017,29.7337,-96.4371,1503810000,24.55,25.67,100,1006,10.64,130,0,98,13.09,0,92,[]
5536,27-08-2017,30,-97.15,1503810000,24.15,25.1,95,1004,12.07,65,0,100,14.21,0,100,[]
5537,27-08-2017,30.02,-97.17,1503810000,24.2,25.16,95,1004,12.07,65,0,100,14.21,0,93,[]
5538,27-08-2017,30,-97.15,1503810000,24.15,25.1,95,1004,12.07,65,0,100,14.21,0,100,[]
5539,27-08-2017,30.3855,-96.0897,1503810000,23.88,24.88,98,1010,8.99,76,0,100,4.57,0,69,[]
5540,27-08-2017,29.5039,-95.1382,1503810000,26.12,26.12,88,1010,7.2,80,11.32,100,1.74,0,7,[]
5541,28-08-2017,29.5039,-95.1382,1503896400,25.6,26.46,86,1004,4.63,130,0,75,7.67,0,7,[]
5542,29-08-2017,29.5039,-95.1382,1503982800,23.21,23.88,88,1004,9.8,50,14.4,100,10.89,0,7,[]
5543,30-08-2017,29.5039,-95.1382,1504069200,22.68,23.04,78,1006,7.2,330,10.8,100,0.29,0,7,[]
5544,27-08-2017,29.5915,-96.1949,1503810000,24.79,25.91,99,1007,10.64,145,0,99,10.74,0,47,[]
5545,27-08-2017,29.193,-95.9209,1503810000,25.53,26.67,97,1007,8.91,148,0,98,8.59,0,23,[]
5546,27-08-2017,30.2342,-95.7932,1503810000,23.71,24.75,100,1010,8.16,85,0,100,3.75,0,94,[]
5547,27-08-2017,29.9872,-96.8349,1503810000,24.04,25.11,100,1005,7.72,90,12.35,100,15.03,0,153,[]
5548,27-08-2017,30.5162,-95.3078,1503810000,23.68,24.71,100,1012,6.13,85,0,100,3.35,0,124,[]
5549,27-08-2017,29.7388,-94.9528,1503810000,25.69,26.8,95,1011,8.04,108,0,100,1.73,0,8,[]
5550,27-08-2017,29.9409,-94.6115,1503810000,24.77,25.86,98,1012,5.8,102,0,100,2.43,0,15,[]
5551,27-08-2017,29.561,-95.2535,1503810000,26.05,26.05,88,1010,7.72,80,9.77,100,14.01,0,20,[]
5552,27-08-2017,29.62,-96.07,1503810000,24.86,25.96,98,1007,9.54,135,0,100,10.3,0,40,[]
5553,28-08-2017,29.62,-96.07,1503896400,24.84,25.89,96,1003,6.76,97,0,100,6.36,0,40,[]
5554,29-08-2017,29.62,-96.07,1503982800,22.47,23.28,96,1006,8.62,15,0,100,3.14,0,40,[]
5555,27-08-2017,29.6896,-97.6015,1503810000,23.78,24.72,96,1002,8.99,62,0,100,5.85,0,108,[]
5556,28-08-2017,29.6896,-97.6015,1503896400,22.72,23.53,95,1007,10.16,7,0,100,5.8,0,108,[]
5557,27-08-2017,29.7808,-93.9376,1503810000,26.04,26.04,93,1012,9.09,112,0,99,2.85,0,7,[]
5558,28-08-2017,29.7808,-93.9376,1503896400,25.08,26.05,92,1007,8.69,121,0,99,7.21,0,7,[]
5559,29-08-2017,29.7808,-93.9376,1503982800,23.73,24.56,92,1005,13.48,72,0,100,5.88,0,7,[]
5560,30-08-2017,29.7808,-93.9376,1504069200,22.95,23.86,98,1000,11.84,357,0,100,7.13,0,7,[]
5561,27-08-2017,29.8067,-95.4204,1503810000,24.54,25.56,96,1009,10.64,107,0,100,3.04,0,25,[]
5562,28-08-2017,29.8067,-95.4204,1503896400,24.43,25.46,97,1004,7.37,87,0,100,7.67,0,25,[]
5563,27-08-2017,29.93,-97.78,1503810000,23.38,24.23,94,1004,14.92,30,21.61,20,5.1,0,195,[]
5564,28-08-2017,29.93,-97.78,1503896400,21.47,21.97,88,1009,10.8,360,13.89,75,0.5,0,195,[]
5565,27-08-2017,29.9812,-97.0093,1503810000,24.33,25.43,100,1004,7.72,90,12.35,100,0.13,0,90,[]
